COD_INCISO,COD_CAPITULO,COD_PARTIDA,COD_SUBPARTIDA,DESCRIPCIÓN,DAI,ITBMS,ISC,ICCDP,CAPITULO_NOMBRE
21011190010,2,210,21011,- - - - - Jamón curado en sal (tipo ibérico) y sus trozos,70,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21011190020,2,210,21011,- - - - - Jamón curado en sal (tipo prosciutto) y sus trozos,70,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21011190030,2,210,21011,- - - - - Los demás jamones curados en sal con un tiempo de secado superior o igual a 10 meses,70,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21011190090,2,210,21011,- - - - - Los demás,70,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21011900010,2,210,21011,- - - - Paletas curadas en sal (tipo ibérico) y sus trozos,70,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21011900020,2,210,21011,- - - - Paletas curadas en sal (tipo prosciutto) y sus trozos,70,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21011900030,2,210,21011,- - - - Las demás paletas curadas en sal con un tiempo de secado superior o igual a 10 meses,70,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21011900090,2,210,21011,- - - - Las demás,70,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21012000000,2,210,21012,- - Tocino entreverado de panza (panceta) y sus trozos,II/15,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21019100010,2,210,21019,- - - - Costilla (baby back ribs),70,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21019100090,2,210,21019,- - - - Las demás,70,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21019210000,2,210,21019,- - - - Jamón curado en Sal con un mínimo de secado natural de diez (10) meses (tipo serrano),15,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21019290010,2,210,21019,- - - - - Jamón curado en sal (tipo ibérico) y sus trozos,70,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21019290020,2,210,21019,- - - - - Jamón curado en sal (tipo prosciutto) y sus trozos,70,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21019290030,2,210,21019,- - - - - Los demás jamones curados en sal con un tiempo de secado superior o igual a 10 meses,70,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21019290040,2,210,21019,- - - - - Lomo de cerdo-Loin,70,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21019290090,2,210,21019,- - - - - Los demás,70,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21019900010,2,210,21019,- - - - Paletas curadas en sal (tipo ibérico) y sus trozos,70,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21019900020,2,210,21019,- - - - Paletas curadas en sal (tipo prosciutto) y sus trozos,70,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21019900030,2,210,21019,- - - - Las demás paletas curadas en sal con un tiempo de secado superior o igual a 10 meses,70,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21019900090,2,210,21019,- - - - Las demás,70,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21020000000,2,210,21020,- Carne de la especie bovina,15,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21091100000,2,210,21091,- - - Carnes,15,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21091200000,2,210,21091,- - - Despojos,10,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21091900000,2,210,21091,- - - Los demás,10,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21091900000,2,210,21091,- - - Los demás,10,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21092100000,2,210,21092,- - - Carnes,15,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21092210000,2,210,21092,"- - - - De otarios y focas, leones marinos y morsas (mamíferos del suborden Pinnipedia)",0,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21092290000,2,210,21092,- - - - Los demás,10,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21092900000,2,210,21092,- - - Los demás,10,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21093100000,2,210,21093,- - - Carnes,15,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21093200000,2,210,21093,- - - Despojos,10,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21093900000,2,210,21093,- - - Los demás,10,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21099100000,2,210,21099,- - - Carnes,15,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21099210000,2,210,21099,"- - - - De hígado de ganso salado o en salmuera, seco o ahumado",15,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21099290000,2,210,21099,- - - - Los demás,10,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
21099900000,2,210,21099,- - - Los demás,10,0.0,0.0,0.0,"d) las grasas animales, excepto los productos de la partida  02.09 (Capítulo 15)."
30111000000,3,301,30111,- - De agua dulce,15,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30119000000,3,301,30119,- - Los demás,15,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30191100000,3,301,30191,- - - Larvas para repoblación,0,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30191900000,3,301,30191,- - - Otras,10,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30192100000,3,301,30192,- - - Larvas para repoblación,0,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30192900000,3,301,30192,- - - Otras,10,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30193100000,3,301,30193,- - - Larvas para repoblación,10,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30193900000,3,301,30193,- - - Otras,10,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30194000000,3,301,30194,"- -Atunes comunes o de aleta azul, del Atlántico y del Pacífico ( Thunnus thynnus, Thunnus orientalis )0",0,0.0,0.0,301.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30199100000,3,301,30199,- - - Larvas para repoblación,0,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30199990000,3,301,30199,- - - - Los demás,10,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30214000000,3,302,30214,- - Salmones del Atlántico ( Salmo salar ) y salmones del Danubio ( Hucho hucho ),5,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30219000000,3,302,30219,- - Los demás,10,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30222000000,3,302,30222,- - Sollas (Pleuronectes platessa ),10,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30223000000,3,302,30223,- - Lenguados (Solea spp.),10,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30224000000,3,302,30224,- - Rodaballos («turbots»)  (Psetta máxima ),10,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30229000000,3,302,30229,- - Los demás,10,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30231000000,3,302,30231,- - Albacoras o atunes blancos ( Thunnus alalunga ),0,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30232000000,3,302,30232,- - Atunes de aleta amarilla (rabiles) ( Thunnus albacares ),0,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30233000000,3,302,30233,- - Listados (bonitos de vientre rayado) ( Katsuwonus  pelamis),0,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30234000000,3,302,30234,- - Patudos o atunes ojo grande ( Thunnus obesus ),0,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30235100000,3,302,30235,- - - Atunes comunes o de aleta azul ( Thunnus thynnus ),15,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30235200000,3,302,30235,- - - Atunes del Atlántico y del Pacífico ( Thunnus orientalis ),0,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30236000000,3,302,30236,- - Atunes del sur ( Thunnus maccoyii ),0,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30239000000,3,302,30239,- - Los demás,0,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30241000000,3,302,30241,"- - Arenques ( Clupea harengus, Clupea pallasii )",10,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30242000000,3,302,30242,- - Anchoas ( Engraulis spp. ),15,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30244000000,3,302,30244,"- - Caballas ( Scomber scombrus, Scomber australasicus, Scomber japonicus )",10,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30245000000,3,302,30245,- - Jureles ( Trachurus spp. ),15,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30246000000,3,302,30246,- - Cobias (Rachycentron canadum ),15,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30247000000,3,302,30247,- - Peces espada ( Xiphias gladius ),15,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30249000000,3,302,30249,- - Los demás,15,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30251000000,3,302,30251,"- - Bacalaos ( Gadus morhua, Gadus ogac, Gadus macrocephalus )",10,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30252000000,3,302,30252,- - Eglefinos ( Melanogrammus aeglefinus ),10,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30253000000,3,302,30253,- - Carboneros ( Pollachius virens ),10,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30254000000,3,302,30254,"- - Merluzas ( Merluccius spp., Urophycis spp. )",15,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30255000000,3,302,30255,- - Abadejos de Alaska ( Theragra chalcogramma ),15,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30256000000,3,302,30256,"- - Bacaladillas (Micromesistius poutassou, Micromesistius australis)",15,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30259000000,3,302,30259,- - Los demás,15,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30271000000,3,302,30271,- - Tilapias ( Oreochromis spp. ),15,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30272000000,3,302,30272,"- - Bagres o peces gato (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",15,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30274000000,3,302,30274,- - Anguilas ( Anguilla spp. ),10,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30279000000,3,302,30279,- - Los demás,15,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30281000000,3,302,30281,- - Cazones y demás escualos,10,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30282000000,3,302,30282,- - Rayas (Rajidae),15,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30284000000,3,302,30284,- - Róbalos ( Dicentrarchus spp. ),15,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30285000000,3,302,30285,"- - Sargos (Doradas,  Espáridos)* ( Sparidae )",15,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30289100000,3,302,30289,- - - Pargos ( Lutjanus spp .),15,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30289200000,3,302,30289,- - - Dorados ( Coryphaena hippurus ),15,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30289300000,3,302,30289,"- - - Cabrillas ( Epinephelus spp ., Paralabrax spp .)",15,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30289400000,3,302,30289,- - - Corvinas ( Sciaena spp .),15,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30289500000,3,302,30289,"- - - Marlines ( Makaira spp ., Tetrapturus spp .)",15,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30289600000,3,302,30289,"- - - Las demás tilapias, excepto las que se clasifican en el inciso arancelario 0302.71.00.00.00",15,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30289700000,3,302,30289,- - - Meros (Epinephelus guaza ),15,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30289900000,3,302,30289,- - - Otros,15,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30291000000,3,302,30291,"- - Hígados, huevas y lechas",5,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30292000000,3,302,30292,- - Aletas de tiburón,10,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30299900000,3,302,30299,- - - Los demás,15,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30311000000,3,303,30311,- - Salmones rojos ( Oncorhynchus nerka ),5,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30313000000,3,303,30313,- - Salmones del Atlántico ( Salmo salar ) y salmones del Danubio ( Hucho hucho ),5,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
30319000000,3,303,30319,- - Los demás,10,0.0,0.0,0.0,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos"
