FECHA_IMPORTACION_EXPORTACION,IMPORTADOR_EXPORTADOR,PAIS_DE_PROCEDENCIA_DESTINO,COD_INCISO,COD_CAPITULO,COD_PARTIDA,COD_SUBPARTIDA,CATEGORIA,DESCRIPCIÓN,PUNTO_ENTRADA_PAIS,PRECIO_UNIDAD,CANTIDAD,UNIDAD,PESO_NETO,PESO_BRUTO,VALOR_FOB,VALOR_FLETE,VALOR_SEGURO,VALOR_CIF,IMPUESTO_IMPORTACION,ITBMS,IMP_PROTECCION_PETROLEO,IMPUESTOS_ISC,TOTAL_A_PAGAR,MODO_TRANSPORTE,source_file,descripcion_oficial,CAPITULO_NOMBRE,tarifa_oficial,categoria_agricola,tipo_producto
2020-01-29 00:00:00,SUPER COSECHAS S A,ESTADOS UNIDOS DE NORTEAMERICA,80719000000,8,7,19,Los demás,MELONES,"PUERTO DE MANZANILLO, COLON",2.0041818181818183,55.0,CS,799.14,799.14,561.0,168.24,5.61,734.85,110.23,0.0,0.0,0.0,110.23,,IMP_2020_1.xlsx,- - Los demás,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,15,Frutas y Nueces,- - Los demás
2020-02-12 00:00:00,FRUVERTROPIK  S A,COLOMBIA,70999900000,7,9,99,Los demás,SALVIA FRESCA (SAGE),"AEROPUERTO CARGA TOCUMEN, PANAMA",0.1188888888888889,81.0,PS,11.63,11.63,56.33,7.33,0.56,64.22,9.63,0.0,0.0,0.0,9.63,,IMP_2020_1.xlsx,- - - Los demás,"Hortalizas, plantas, raíces  y tubérculos alimenticios",15,Vegetales,- - - Los demás
2020-02-28 00:00:00,MANICO S A,ESTADOS UNIDOS DE NORTEAMERICA,71340000000,7,13,40,Lentejas,LENTEJAS,"PUERTO DE MANZANILLO, COLON",0.0,14.0,CS,40.83,40.83,346.86,11.55,3.47,361.88,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Lentejas,"Hortalizas, plantas, raíces  y tubérculos alimenticios",0,Vegetales,- Lentejas
2020-03-17 00:00:00,DISTRIBUIDORA G & G,COLOMBIA,60319990000,6,3,19,Los demás,HORTENSIAS,"AEROPUERTO CARGA TOCUMEN, PANAMA",0.104,150.0,UN,12.08,12.08,84.0,19.15,0.84,103.99,15.6,0.0,0.0,0.0,15.6,,IMP_2020_1.xlsx,- - - - Los demás,Plantas vivas y productos de la floriculturaSección II,15,Flores y Plantas,Otras Flores
2020-03-13 00:00:00,RIBA SMITH S A,ESTADOS UNIDOS DE NORTEAMERICA,90412000000,9,4,12,Triturada o pulverizada,PIMIENTA MOLIDA,"PUERTO DE MANZANILLO, COLON",0.0,5.0,CS,28.41,28.41,137.24,9.1,0.56,146.9,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Triturada o pulverizada,"Café, té, yerba mate y especias",5,"Café, Té, Especias",- - Triturada o pulverizada
2020-03-10 00:00:00,ACE PILOT  S A,ESTADOS UNIDOS DE NORTEAMERICA,90230000000,9,2,30,"Té negro (fermentado) y té parcialmente fermentado, presentados en envases inmediatos con un contenido inferior o igual a 3 kg",MUESTRAS DE TE NEGRO,"PUERTO DE MANZANILLO, COLON",0.0,5.0,CS,5.24,5.24,30.15,3.34,0.3,33.79,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,"-Té negro (fermentado) y té parcialmente fermentado, presentados en envases inmediatos con un","Café, té, yerba mate y especias",,"Café, Té, Especias","-Té negro (fermentado) y té parcialmente fermentado, presentados en envases inmediatos con un"
2020-02-21 00:00:00,AGENCIAS FEDURO S A,ESTADOS UNIDOS DE NORTEAMERICA,100630900000,10,6,30,Los demás,ARROZ DE GRANO LARGO 12 UN / 3 LB PRECIO UNIT B/19.40 (BROWN),"PUERTO DE MANZANILLO, COLON",17.491999999999997,20.0,BX,321.0,328.409,369.45,18.54,0.72,388.71,349.84,0.0,0.0,0.0,349.84,,IMP_2020_1.xlsx,- - Los demás,Cereales,90,Cereales,- - Los demás
2020-03-10 00:00:00,MT FOOD S.A,ESTADOS UNIDOS DE NORTEAMERICA,100630900000,10,6,30,Los demás,ARROZ EN BOLSA DE 5LB X $2.34,"PUERTO DE BALBOA, PANAMA",18.43883333333333,60.0,CS,1088.63,1088.63,1125.0,87.38,16.87,1229.25,1106.33,0.0,0.0,0.0,1106.33,,IMP_2020_1.xlsx,- - Los demás,Cereales,90,Cereales,- - Los demás
2020-03-03 00:00:00,PRICESMART PANAMA S A,ESTADOS UNIDOS DE NORTEAMERICA,90619000000,9,6,19,Las demás,5530- CANELA,"PUERTO DE MANZANILLO, COLON",0.0,168.0,u,42.86,42.86,604.21,4.78,0.12,609.11,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Las demás,"Café, té, yerba mate y especias",0,"Café, Té, Especias",- - Las demás
2020-02-19 00:00:00,"INMOBILIARIA DON ANTONIO S,A.",ESTADOS UNIDOS DE NORTEAMERICA,70490900000,7,4,90,Los demás,KALE FRESCO,"PUERTO DE MANZANILLO, COLON",1.3075,16.0,CS,76.2,77.4,512.25,52.22,0.87,565.34,20.92,0.0,0.0,0.0,20.92,,IMP_2020_1.xlsx,- - Los demás,"Hortalizas, plantas, raíces  y tubérculos alimenticios",15,Vegetales,- - Los demás
2020-02-19 00:00:00,"INMOBILIARIA DON ANTONIO S,A.",ESTADOS UNIDOS DE NORTEAMERICA,70190000000,7,1,90,Las demás,PAPAS FRESCAS,"PUERTO DE MANZANILLO, COLON",19.990178571428572,112.0,CS,457.5,465.6,2445.79,314.13,4.16,2764.08,2238.9,0.0,0.0,0.0,2238.9,,IMP_2020_1.xlsx,- Las demás,"Hortalizas, plantas, raíces  y tubérculos alimenticios",81,Vegetales,- Las demás
2020-02-18 00:00:00,PRICESMART PANAMA S A,ESTADOS UNIDOS DE NORTEAMERICA,91030000000,9,10,30,Cúrcuma,5634 CURCUMA MOLIDA,"PUERTO DE MANZANILLO, COLON",0.0,168.0,u,81.05,81.05,553.92,7.51,0.11,561.54,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Cúrcuma,"Café, té, yerba mate y especias",10,"Café, Té, Especias",- Cúrcuma
2020-02-17 00:00:00,CERRO PUNTA S.A.,ECUADOR,60311000000,6,3,11,Rosas,ROSAS,"AEROPUERTO CARGA TOCUMEN, PANAMA",0.04753250975292588,21532.0,UN,1024.97,1024.97,5082.64,1232.24,508.27,6823.15,1023.47,0.0,0.0,0.0,1023.47,,IMP_2020_1.xlsx,- - Rosas,Plantas vivas y productos de la floriculturaSección II,15,Flores y Plantas,Rosas
2020-02-17 00:00:00,COOP.SE.MU.CAP. RL,REPUBLICA DOMINICANA,80440000000,8,4,40,Aguacates (paltas),AGUACATES FRESCOS,"PUERTO DE MANZANILLO, COLON",0.99890625,1600.0,BX,18180.0,18180.0,8000.0,2575.0,80.0,10655.0,1598.25,0.0,0.0,0.0,1598.25,,IMP_2020_1.xlsx,- Aguacates (paltas)*,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,15,Frutas y Nueces,- Aguacates (paltas)*
2020-02-17 00:00:00,RIBA SMITH S A,ESTADOS UNIDOS DE NORTEAMERICA,70410000000,7,4,10,"Coliflores y brécoles (""broccoli"")",COLIFLOR FRESCO (COLIFLOWER WRAPPED),"PUERTO DE BALBOA, PANAMA",1.0801785714285714,112.0,CS,1270.07,1270.07,2807.15,449.79,12.66,3269.6,120.98,0.0,0.0,0.0,120.98,,IMP_2020_1.xlsx,- Coliflores y brócolis,"Hortalizas, plantas, raíces  y tubérculos alimenticios",15,Vegetales,- Coliflores y brócolis
2020-03-05 00:00:00,CALOX PANAME A S A,ESTADOS UNIDOS DE NORTEAMERICA,71320000090,7,13,20,Los demás,GARBANZOS BG,"PUERTO DE MANZANILLO, COLON",0.0,5.0,BG,50.02,50.02,133.75,2.62,0.31,136.68,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Los demás,"Hortalizas, plantas, raíces  y tubérculos alimenticios",10,Vegetales,- - Los demás
2020-03-06 00:00:00,RIBA SMITH S A,COSTA RICA,60290900000,6,2,90,Otros,PLANTAS VIVAS,"PASO CANOAS, CHIRIQUI",0.0,2434.0,u,15000.0,15000.0,18615.79,2200.0,78.69,20894.48,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Otros,Plantas vivas y productos de la floriculturaSección II,0,Flores y Plantas,Plantas Vivas
2020-03-10 00:00:00,RIBA SMITH S A,ESTADOS UNIDOS DE NORTEAMERICA,81350000000,8,13,50,"Mezclas de frutas u otros frutos, secos, o de frutos de cáscara de este Capítulo",FRUTAS DESHIDRATADAS,"PUERTO DE MANZANILLO, COLON",1.8533333333333333,3.0,CS,14.05,14.05,104.78,6.2,0.26,111.24,5.56,0.0,0.0,0.0,5.56,,IMP_2020_1.xlsx,"- Mezclas de frutas u otros frutos, secos, o de frutos de cáscara de este Capítulo",Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,5,Frutas y Nueces,"- Mezclas de frutas u otros frutos, secos, o de frutos de cáscara de este Capítulo"
2020-03-05 00:00:00,RIBA SMITH S A,ESTADOS UNIDOS DE NORTEAMERICA,100620100010,10,6,20,"Arroz parbolizado («parboiledrice») , enenvases inferiores o igual a 5 kilos netos, acondicionados para la venta al por menor",ARROZ PARBOLIZADO MENOR DE 5 KG / PESO POR BOLSA PRECIO POR BOLSA -FAVOR VER ANEXO,"PUERTO DE MANZANILLO, COLON",18.837142857142858,7.0,CS,34.03,34.03,133.82,12.16,0.53,146.51,131.86,0.0,0.0,0.0,131.86,,IMP_2020_1.xlsx,,,,Otros Agrícolas,ARROZ PARBOLIZADO MENOR DE 5 KG / PESO POR BOLSA PRECIO POR BOLSA -FAVOR VER ANEXO
2020-03-02 00:00:00,IMPORTADORA Y EXPORTADORA NIMAR  S  A,BELGICA,71030000000,7,10,30,Espinacas (incluida la de Nueva Zelanda) y armuelles,ESPINACAS CONGELADAS,"PUERTO DE MANZANILLO, COLON",0.025220338983050847,1180.0,Kg,1180.0,1227.2,919.83,62.94,9.2,991.97,29.76,0.0,0.0,0.0,29.76,,IMP_2020_1.xlsx,- Espinacas (incluida la de Nueva Zelanda) y armuelles,"Hortalizas, plantas, raíces  y tubérculos alimenticios",15,Vegetales,- Espinacas (incluida la de Nueva Zelanda) y armuelles
2020-03-30 00:00:00,PRICESMART PANAMA S A,ESTADOS UNIDOS DE NORTEAMERICA,90412000000,9,4,12,Triturada o pulverizada,3384-PIMIENTA,"PUERTO DE MANZANILLO, COLON",0.0,168.0,u,76.19,76.19,912.56,7.3,0.18,920.04,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Triturada o pulverizada,"Café, té, yerba mate y especias",5,"Café, Té, Especias",- - Triturada o pulverizada
2020-03-10 00:00:00,"DISTRIBUIDORA EL VALLE F ,S.A",COLOMBIA,60319990000,6,3,19,Los demás,GIRASOL,"AEROPUERTO CARGA TOCUMEN, PANAMA",0.0931,100.0,u,13.49,13.49,50.0,11.54,0.5,62.04,9.31,0.0,0.0,0.0,9.31,,IMP_2020_1.xlsx,- - - - Los demás,Plantas vivas y productos de la floriculturaSección II,15,Flores y Plantas,Otras Flores
2020-04-02 00:00:00,RIBA SMITH S A,ESTADOS UNIDOS DE NORTEAMERICA,120600900000,12,6,0,Las demás,SEMILLAS DE GIRASOL,"PUERTO DE MANZANILLO, COLON",0.0,3.0,CS,17.04,17.04,136.69,3.58,0.34,140.61,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Las demás,Semillas y frutos oleaginosos; semillas y frutos diversos; plantas industriales o medicinales; paja y forraje,15,Semillas y Plantas Agrícolas,- Las demás
2020-03-25 00:00:00,HERMANOS ZAKAY S A,ESTADOS UNIDOS DE NORTEAMERICA,100850000000,10,8,50,Quinua (quinoa)* (Chenopodium quinoa),QUINOA,"COLON CONTEINER TERMINAL (EVERGREEN ),COLON",0.0,3552.0,UN,808.0,1108.0,8928.56,78.19,195.68,9202.43,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Quinua (quinoa)* (Chenopodium quinoa),Cereales,0,Cereales,- Quinua (quinoa)* (Chenopodium quinoa)
2020-03-26 00:00:00,"ECOFLORES, S.A.",COLOMBIA,60319990000,6,3,19,Los demás,MYRISCINA,"AEROPUERTO CARGA TOCUMEN, PANAMA",0.0678125,480.0,UN,30.3,30.3,192.0,23.09,1.92,217.01,32.55,0.0,0.0,0.0,32.55,,IMP_2020_1.xlsx,- - - - Los demás,Plantas vivas y productos de la floriculturaSección II,15,Flores y Plantas,Otras Flores
2020-03-27 00:00:00,IMPORTADORA Y EXP HERMANOS GAGO S A,CHILE,81050000000,8,10,50,Kiwis,KIWIS FRESCOS,"PUERTO DE BALBOA, PANAMA",0.0,1790.0,CS,19690.0,19690.0,25546.0,3308.0,20.2,28874.2,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Kiwis,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,15,Frutas y Nueces,- Kiwis
2020-03-16 00:00:00,"ECOFLORES, S.A.",COLOMBIA,60319800000,6,3,19,Astromerias,ASTROMERIAS,"AEROPUERTO CARGA TOCUMEN, PANAMA",0.022838479809976248,6736.0,UN,179.42,179.42,884.8,131.93,8.85,1025.58,153.84,0.0,0.0,0.0,153.84,,IMP_2020_1.xlsx,- - - Astromerias,Plantas vivas y productos de la floriculturaSección II,15,Flores y Plantas,Otras Flores
2020-03-05 00:00:00,RIBA SMITH S A,ESTADOS UNIDOS DE NORTEAMERICA,81350000000,8,13,50,"Mezclas de frutas u otros frutos, secos, o de frutos de cáscara de este Capítulo",FRUTAS DESHIDRATADAS,"PUERTO DE MANZANILLO, COLON",0.0,30.0,CS,120.29,120.29,1958.72,34.86,7.72,2001.3,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,"- Mezclas de frutas u otros frutos, secos, o de frutos de cáscara de este Capítulo",Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,5,Frutas y Nueces,"- Mezclas de frutas u otros frutos, secos, o de frutos de cáscara de este Capítulo"
2020-03-30 00:00:00,IMPORTADORA RICAMAR S A,ESTADOS UNIDOS DE NORTEAMERICA,80810000000,8,8,10,Manzanas,MANZANAS,"PUERTO DE BALBOA, PANAMA",0.0,931.0,CS,12722.0,18893.0,17813.73,3955.56,35.63,21804.92,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Manzanas,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,0,Frutas y Nueces,- Manzanas
2020-03-17 00:00:00,CERRO PUNTA S A,"HOLANDA, NEDERLAND",60319990000,6,3,19,Los demás,TULIPANES,"AEROPUERTO CARGA TOCUMEN, PANAMA",0.0,1800.0,UN,73.05,73.05,720.0,385.83,7.2,1113.03,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - - - Los demás,Plantas vivas y productos de la floriculturaSección II,15,Flores y Plantas,Otras Flores
2020-03-30 00:00:00,COMPA IA GOLY S A,ESTADOS UNIDOS DE NORTEAMERICA,80810000000,8,8,10,Manzanas,MANZANAS FRESCAS,"PUERTO DE BALBOA, PANAMA",0.0,1019.0,CT,19792.0,19792.0,16369.31,2632.0,163.69,19165.0,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Manzanas,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,0,Frutas y Nueces,- Manzanas
2020-03-17 00:00:00,CORPORACION INTERNACIONAL DE ALIMENTOS,CANADA,71340000000,7,13,40,Lentejas,LENTEJAS,PSA PANAMA INTERNATIONAL TERMINAL,0.0,1050.0,CT,26365.0,26365.0,12140.5,1751.0,34.73,13926.23,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Lentejas,"Hortalizas, plantas, raíces  y tubérculos alimenticios",0,Vegetales,- Lentejas
2020-03-26 00:00:00,"INMOBILIARIA DON ANTONIO S,A.",ESTADOS UNIDOS DE NORTEAMERICA,70610000010,7,6,10,Únicamente zanahorias,ZANAHORIAS FRESCAS,"PUERTO DE MANZANILLO, COLON",0.5522826086956522,92.0,CS,1457.84,1548.31,2971.21,411.58,4.6,3387.39,50.81,0.0,0.0,0.0,50.81,,IMP_2020_1.xlsx,- - Únicamente zanahorias,"Hortalizas, plantas, raíces  y tubérculos alimenticios",15,Vegetales,- - Únicamente zanahorias
2020-03-18 00:00:00,BINAT INTERINVEST  S  A,ESTADOS UNIDOS DE NORTEAMERICA,90220000000,9,2,20,Té verde  (sin fermentar)  presentado de otra forma,BIGELOW GREEN TEA WITH MIN REG. A111994,"COLON CONTEINER TERMINAL (EVERGREEN ),COLON",0.0,28.0,UN,900.0,900.0,277.81,49.12,2.78,329.71,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,,,,Otros Agrícolas,BIGELOW GREEN TEA WITH MIN REG. A111994
2020-02-27 00:00:00,ALIMENTOS CARNICOS DE PANAMA (ALICAPSA) S A,COLOMBIA,70951000000,7,9,51,Hongos del género Agaricus,HONGOS Y CHAMPIÑONES,"AEROPUERTO CARGA TOCUMEN, PANAMA",2.2876666666666665,30.0,BX,321.0,409.0,949.98,413.08,9.5,1372.56,68.63,0.0,0.0,0.0,68.63,,IMP_2020_1.xlsx,- - Hongos del género Agaricus,"Hortalizas, plantas, raíces  y tubérculos alimenticios",5,Vegetales,- - Hongos del género Agaricus
2020-02-26 00:00:00,SUPER COSECHAS S A,ESTADOS UNIDOS DE NORTEAMERICA,70951000000,7,9,51,Hongos del género Agaricus,HONGOS,"PUERTO DE MANZANILLO, COLON",0.5116666666666666,30.0,CS,365.63,365.63,225.0,79.8,2.25,307.05,15.35,0.0,0.0,0.0,15.35,,IMP_2020_1.xlsx,- - Hongos del género Agaricus,"Hortalizas, plantas, raíces  y tubérculos alimenticios",5,Vegetales,- - Hongos del género Agaricus
2020-03-10 00:00:00,RIBA SMITH S A,ESTADOS UNIDOS DE NORTEAMERICA,90411900000,9,4,11,Otras,PIMIENTA EN GRANO,"PUERTO DE MANZANILLO, COLON",0.0,21.0,CS,73.27,73.27,306.17,13.56,0.74,320.47,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - - Otras,"Café, té, yerba mate y especias",0,"Café, Té, Especias",- - - Otras
2020-03-16 00:00:00,MAFALDA S A,CHILE,80830000000,8,8,30,Peras,PERAS FRESCAS,"PUERTO DE BALBOA, PANAMA",0.0,1464.0,BX,24432.0,25896.0,24792.0,3812.86,94.57,28699.43,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Peras,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,5,Frutas y Nueces,- Peras
2020-03-23 00:00:00,SUPER COSECHAS S A,ESPAÑA,80540100000,8,5,40,Frescos,POMELOS FRESCOS REFRIGERADOS,"PUERTO DE CRISTOBAL, COLON",0.6126388888888888,144.0,BX,2016.0,2233.0,2672.36,241.53,26.72,2940.61,88.22,0.0,0.0,0.0,88.22,,IMP_2020_1.xlsx,- - Frescos,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,15,Frutas y Nueces,- - Frescos
2020-02-20 00:00:00,IMPORTADORA RICAMAR S A,ESTADOS UNIDOS DE NORTEAMERICA,80830000000,8,8,30,Peras,PERA,"PUERTO DE MANZANILLO, COLON",0.0,259.0,CS,4911.0,5638.0,7219.25,999.62,14.44,8233.31,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Peras,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,5,Frutas y Nueces,- Peras
2020-03-23 00:00:00,KINGMAX   S  A,ESTADOS UNIDOS DE NORTEAMERICA,70521000000,7,5,21,Endibia «Witloof» (Cichorium intybus var. foliosum),ENDIBIA FRESCAS.,"AEROPUERTO CARGA TOCUMEN, PANAMA",0.0,5.0,CS,22.0,22.0,65.0,59.4,0.65,125.05,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Endibia «witloof» (Cichorium intybus var. foliosum),"Hortalizas, plantas, raíces  y tubérculos alimenticios",15,Vegetales,- - Endibia «witloof» (Cichorium intybus var. foliosum)
2020-03-25 00:00:00,FRESH CUT PANAMA,PERU,80550100000,8,5,50,Frescos,LIMON SUTIL,"PUERTO DE BALBOA, PANAMA",0.0,25272.0,Kg,26535.6,26535.6,25272.0,2643.0,252.72,28167.72,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Frescos,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,15,Frutas y Nueces,- - Frescos
2020-03-02 00:00:00,RIBA SMITH S A,ESTADOS UNIDOS DE NORTEAMERICA,81050000000,8,10,50,Kiwis,KIWI FRESCO,"PUERTO DE BALBOA, PANAMA",0.0,80.0,CS,718.5,718.5,2072.59,195.47,8.72,2276.78,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Kiwis,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,15,Frutas y Nueces,- Kiwis
2020-03-02 00:00:00,RIBA SMITH S A,ESTADOS UNIDOS DE NORTEAMERICA,81040000000,8,10,40,"Arándanos rojos, mirtilos y demás frutos del género Vaccinium",ARANDANOS,"AEROPUERTO CARGA TOCUMEN, PANAMA",0.0,51.0,BX,236.73,236.73,1961.61,662.85,21.5,2645.96,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,"- Arándanos rojos, mirtilos y demás frutos del género Vaccinium",Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,15,Frutas y Nueces,"- Arándanos rojos, mirtilos y demás frutos del género Vaccinium"
2020-03-02 00:00:00,RIBA SMITH S A,MEXICO,71090000000,7,10,90,Mezclas de hortalizas,VEGETALES MIXTOS CONGELADOS,"PUERTO DE MANZANILLO, COLON",4.5,2.0,CS,6.36,6.36,56.93,2.85,0.23,60.01,9.0,0.0,0.0,0.0,9.0,,IMP_2020_1.xlsx,- Mezclas de hortalizas,"Hortalizas, plantas, raíces  y tubérculos alimenticios",15,Vegetales,- Mezclas de hortalizas
2020-03-13 00:00:00,CERRO PUNTA S.A.,COLOMBIA,60319990000,6,3,19,Los demás,AZUCENAS/NARDO,"AEROPUERTO CARGA TOCUMEN, PANAMA",0.0755,100.0,UN,9.36,9.36,40.0,9.96,0.39,50.35,7.55,0.0,0.0,0.0,7.55,,IMP_2020_1.xlsx,- - - - Los demás,Plantas vivas y productos de la floriculturaSección II,15,Flores y Plantas,Otras Flores
2020-03-16 00:00:00,MAFALDA S A,CHILE,80930000000,8,9,30,"Melocotones (duraznos)*, incluidos los griñones y nectarinas",DURAZNOS FRESCOS,"PUERTO DE BALBOA, PANAMA",0.0,336.0,BX,3024.0,3360.0,4687.0,534.23,28.21,5249.44,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,"- Melocotones (duraznos)*, incluidos los griñones y nectarinas",Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,2,Frutas y Nueces,"- Melocotones (duraznos)*, incluidos los griñones y nectarinas"
2020-04-29 00:00:00,CERRO PUNTA S.A.,COLOMBIA,60319800000,6,3,19,Astromerias,ALSTROMERIAS,"AEROPUERTO CARGA TOCUMEN, PANAMA",0.029325376884422112,7960.0,UN,473.81,473.81,1035.2,510.67,10.35,1556.22,233.43,0.0,0.0,0.0,233.43,,IMP_2020_1.xlsx,- - - Astromerias,Plantas vivas y productos de la floriculturaSección II,15,Flores y Plantas,Otras Flores
2020-04-08 00:00:00,RIBA SMITH S A,ESTADOS UNIDOS DE NORTEAMERICA,81190290000,8,11,90,Los demás,MANGO CONGELADO EN PAQUETE,"PUERTO DE MANZANILLO, COLON",0.0,11.0,CS,46.23,46.23,281.25,23.71,1.15,306.11,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - - Los demás,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,10,Frutas y Nueces,- - - Los demás
2020-04-17 00:00:00,H TZANETATOS INC,CANADA,71340000000,7,13,40,Lentejas,LENTEJAS,PSA PANAMA INTERNATIONAL TERMINAL,0.0,3420.0,BG,155130.0,155442.0,82023.57,9348.0,182.74,91554.31,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- Lentejas,"Hortalizas, plantas, raíces  y tubérculos alimenticios",0,Vegetales,- Lentejas
2020-04-14 00:00:00,PRICESMART PANAMA S A,ESTADOS UNIDOS DE NORTEAMERICA,81340000090,8,13,40,Las demás,6783/ARANDANOS,"PUERTO DE MANZANILLO, COLON",0.0,288.0,u,421.74,421.74,2434.14,37.79,0.49,2472.42,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - Las demás,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,15,Frutas y Nueces,- - Las demás
2020-04-13 00:00:00,VEGETALES FRESQUITA PANAMA S.A,COSTA RICA,80450100010,8,4,50,Únicamente mangos,MANGOS,"PASO CANOAS, CHIRIQUI",0.0,100.0,BE,1500.0,1550.0,1800.0,392.74,6.32,2199.06,0.0,0.0,0.0,0.0,0.0,,IMP_2020_1.xlsx,- - - Únicamente mangos,Las frutas y otros frutos refrigerados se clasificarán en las mismas partidas que las frutas y frutos frescos correspondientes.Este Capítulo no comprende los frutos no comestibles.,15,Frutas y Nueces,- - - Únicamente mangos
2020-04-29 00:00:00,MT FOOD S.A,CHINA,71231000000,7,12,31,Hongos del género Agaricus,HONGOS DESHIDRATADOS,"PUERTO DE BALBOA, PANAMA",19.83833333333333,30.0,CT,139.14,139.14,11700.0,27.43,175.5,11902.93,595.15,0.0,0.0,0.0,595.15,,IMP_2020_1.xlsx,- - Hongos del género Agaricus,"Hortalizas, plantas, raíces  y tubérculos alimenticios",5,Vegetales,- - Hongos del género Agaricus
2020-04-01 00:00:00,PRODUCTOS LA DOÑA S A,INDIA,90412000000,9,4,12,Triturada o pulverizada,PIMIENTA ROJA TRITURADAS LP2020020400013,"COLON CONTEINER TERMINAL (EVERGREEN ),COLON",0.23391168235631296,453.59,Kg,453.59,469.519,3500.0,29.52,7.0,3536.52,106.1,0.0,0.0,0.0,106.1,,IMP_2020_1.xlsx,- - Triturada o pulverizada,"Café, té, yerba mate y especias",5,"Café, Té, Especias",- - Triturada o pulverizada
